Date,Price,Open,High,Low,Vol.,Change %
8/22/2019,28776.9,29083,29159.6,28700.4,2.04M,-0.66%
8/23/2019,28738.6,28930,28930,28432.5,1.23M,-0.13%
8/26/2019,28968.2,28241.2,28968.2,28011.6,2.27M,0.80%
8/27/2019,28700.4,29312.6,29389.2,28700.4,1.47M,-0.92%
8/28/2019,28776.9,28700.4,29083,28623.8,1.17M,0.27%
8/29/2019,29006.5,28776.9,29006.5,28585.6,1.67M,0.80%
8/30/2019,29657.1,29236.1,29695.3,29044.8,2.75M,2.24%
9/3/2019,29618.8,29695.3,29924.9,29580.5,1.04M,-0.13%
9/4/2019,29542.2,29618.8,29695.3,29083,1.16M,-0.26%
9/5/2019,29465.7,29695.3,29886.7,29465.7,1.18M,-0.26%
9/6/2019,29083,29465.7,29465.7,28738.6,1.92M,-1.30%
9/9/2019,29159.6,29083,29159.6,28891.7,1.01M,0.26%
9/10/2019,29312.6,29044.8,29542.2,28930,1.26M,0.52%
9/11/2019,29236.1,29083,29389.2,29044.8,653.09K,-0.26%
9/12/2019,29580.5,29350.9,29657.1,29083,2.22M,1.18%
9/13/2019,30498.9,29733.6,30498.9,29542.2,2.90M,3.10%
9/16/2019,30613.7,30498.9,31226,30460.7,1.57M,0.38%
9/17/2019,31379.1,30384.1,31379.1,30154.5,1.97M,2.50%
9/18/2019,31493.9,31302.5,31570.4,31034.7,2.05M,0.37%
9/19/2019,31226,31532.1,31570.4,31187.7,1.29M,-0.85%
9/20/2019,30613.7,31226,31455.6,30460.7,2.77M,-1.96%
9/23/2019,30345.9,30384.1,30996.4,30307.6,1.37M,-0.87%
9/24/2019,30192.8,30460.7,30613.7,30192.8,1.03M,-0.50%
9/25/2019,30537.2,30039.7,30537.2,29771.9,1.82M,1.14%
9/26/2019,30728.5,30537.2,31149.5,30537.2,1.12M,0.63%
9/27/2019,30805.1,30843.3,30919.9,30652,1.10M,0.25%
9/30/2019,30154.5,30766.8,31111.2,30154.5,1.80M,-2.11%
10/1/2019,30613.7,30154.5,30613.7,30154.5,1.08M,1.52%
10/2/2019,30766.8,30613.7,31226,30575.5,1.89M,0.50%
10/3/2019,31570.4,30460.7,31570.4,30422.4,2.44M,2.61%
10/4/2019,30996.4,31608.7,31876.5,30996.4,1.11M,-1.82%
10/7/2019,30919.9,31302.5,31302.5,30613.7,1.02M,-0.25%
10/8/2019,31455.6,30919.9,31455.6,30690.3,818.03K,1.73%
10/9/2019,31570.4,31455.6,31991.3,31226,1.78M,0.36%
10/10/2019,31379.1,31570.4,31914.8,31379.1,1.33M,-0.61%
10/11/2019,31226,31379.1,31532.1,31149.5,695.06K,-0.49%
10/14/2019,31493.9,31379.1,32106.1,31264.3,1.74M,0.86%
10/15/2019,31685.2,31379.1,31800,31379.1,794.63K,0.61%
10/16/2019,31493.9,31685.2,31876.5,31493.9,817.67K,-0.60%
10/17/2019,31226,31646.9,31646.9,31226,1.01M,-0.85%
10/18/2019,30690.3,31226,31226,30613.7,1.54M,-1.72%
10/21/2019,30078,30384.1,30613.7,30078,1.61M,-2.00%
10/22/2019,30613.7,30078,30613.7,30078,712.05K,1.78%
10/23/2019,30690.3,30613.7,30843.3,30498.9,573.21K,0.25%
10/24/2019,30843.3,30690.3,30996.4,30422.4,645.41K,0.50%
10/25/2019,30766.8,30613.7,31034.7,30460.7,1.22M,-0.25%
10/28/2019,31072.9,31455.6,31532.1,31072.9,1.01M,0.99%
10/29/2019,31072.9,31302.5,31302.5,30613.7,1.16M,0.00%
10/30/2019,30766.8,30996.4,31226,30728.5,956.37K,-0.99%
10/31/2019,31072.9,30766.8,31149.5,30652,978.09K,0.99%
11/1/2019,31379.1,30996.4,31455.6,30843.3,1.48M,0.99%
11/4/2019,32297.5,31455.6,32488.8,31455.6,2.19M,2.93%
11/5/2019,32527.1,32374,32527.1,32259.2,1.13M,0.71%
11/6/2019,32297.5,32412.3,32680.2,32297.5,1.03M,-0.71%
11/7/2019,32375.3,32141.8,32531,31752.7,1.39M,0.24%
11/8/2019,32141.8,32531,32686.6,32064,917.97K,-0.72%
11/11/2019,32141.8,32102.9,32608.8,31986.2,911.14K,0.00%
11/12/2019,32764.4,32219.7,32842.3,32141.8,1.89M,1.94%
11/13/2019,33387.1,32842.3,33387.1,32842.3,2.27M,1.90%
11/14/2019,33075.7,33464.9,33464.9,32764.4,1.02M,-0.93%
11/15/2019,32686.6,33192.5,33231.4,32686.6,789.40K,-1.18%
11/18/2019,32141.8,32531,32842.3,32102.9,1.21M,-1.67%
11/19/2019,32414.2,32141.8,32453.1,31986.2,850.26K,0.85%
11/20/2019,32336.4,32608.8,32608.8,32102.9,310.05K,-0.24%
11/21/2019,32064,32297.5,32453.1,32025.1,769.32K,-0.84%
11/22/2019,31285.8,32297.5,32297.5,30974.5,1.31M,-2.43%
11/25/2019,30896.6,31285.8,31597.1,30741,1.03M,-1.24%
11/26/2019,31130.1,31363.6,31558.2,30974.5,511.31K,0.76%
11/27/2019,31752.7,31207.9,32219.7,31207.9,1.33M,2.00%
11/28/2019,31636,31908.4,31908.4,31480.3,498.40K,-0.37%
11/29/2019,31519.2,31519.2,31830.5,31519.2,492.54K,-0.37%
12/2/2019,30663.2,31363.6,31363.6,30663.2,882.97K,-2.72%
12/3/2019,30896.6,30663.2,31169,30351.9,989.60K,0.76%
12/4/2019,31402.5,30896.6,31558.2,30818.8,443.10K,1.64%
12/5/2019,31130.1,31558.2,31597.1,30857.7,495.08K,-0.87%
12/6/2019,30857.7,30896.6,31285.8,30779.9,471.55K,-0.88%
12/9/2019,31130.1,31130.1,31130.1,30857.7,450.97K,0.88%
12/10/2019,31052.3,31130.1,31402.5,30935.6,522.78K,-0.25%
12/11/2019,31207.9,31052.3,31207.9,30974.5,352.32K,0.50%
12/12/2019,31908.4,31597.1,31908.4,31285.8,910.69K,2.24%
12/13/2019,32608.8,31908.4,32647.7,31908.4,1.79M,2.20%
12/16/2019,32608.8,32842.3,32881.2,32297.5,1.06M,0.00%
12/17/2019,32258.6,32531,32608.8,32141.8,730.07K,-1.07%
12/18/2019,32686.6,31986.2,33114.7,31986.2,1.86M,1.33%
12/19/2019,32842.3,32764.4,33036.8,32219.7,883.60K,0.48%
12/20/2019,33270.3,32686.6,33309.2,32686.6,896.66K,1.30%
12/23/2019,34826.8,33270.3,34982.5,33270.3,3.07M,4.68%
12/24/2019,34943.6,34671.2,35138.1,34476.6,932.61K,0.34%
12/25/2019,35177,34321,35215.9,34321,736.32K,0.67%
12/26/2019,34398.8,35060.3,35293.8,34398.8,661.35K,-2.21%
12/27/2019,35955.3,34398.8,35955.3,34243.1,1.38M,4.52%
12/30/2019,35877.5,36033.1,36694.6,35799.6,1.10M,-0.22%
12/31/2019,35916.4,35955.3,36188.8,35721.8,792.87K,0.11%
1/2/2020,36500.1,35799.6,36733.5,35721.8,1.10M,1.63%
1/3/2020,36344.4,36850.3,36967,36344.4,759.58K,-0.43%
1/6/2020,35644,36344.4,36344.4,35644,999.23K,-1.93%
1/7/2020,36344.4,35644,36344.4,35177,662.67K,1.96%
1/8/2020,36655.7,35799.6,37278.3,35644,1.55M,0.86%
1/9/2020,38640.3,37161.6,38834.8,37044.8,1.98M,5.41%
1/10/2020,39924.4,38640.3,40469.2,38601.3,1.89M,3.32%
1/13/2020,38990.5,38834.8,40080,38523.5,685.12K,-2.34%
1/14/2020,38990.5,38990.5,40080,38834.8,946.04K,0.00%
1/15/2020,39690.9,38834.8,39924.4,38834.8,874.47K,1.80%
1/16/2020,42025.7,39690.9,42103.5,39690.9,1.26M,5.88%
1/17/2020,41636.5,42103.5,42492.6,41325.2,809.32K,-0.93%
1/20/2020,41480.9,41636.5,42181.3,41403.1,957.93K,-0.37%
1/21/2020,42025.7,41480.9,42414.8,41480.9,766.69K,1.31%
1/22/2020,43193,42025.7,43426.5,41870,982.75K,2.78%
1/30/2020,41013.9,42414.8,42726.1,40469.2,1.75M,-5.05%
1/31/2020,40080,40702.6,41714.4,40080,1.45M,-2.28%
2/3/2020,41636.5,38757,42803.9,37278.3,1.97M,3.88%
2/4/2020,42337,42337,42570.4,41714.4,1.77M,1.68%
2/5/2020,41636.5,42726.1,42959.6,41636.5,903.92K,-1.65%
2/6/2020,41403.1,41558.7,42103.5,41247.4,1.85M,-0.56%
2/7/2020,40235.7,41013.9,41480.9,40157.9,1.89M,-2.82%
2/10/2020,38212.2,39613.1,39846.5,38212.2,1.40M,-5.03%
2/11/2020,39535.2,38212.2,40002.2,38212.2,1.15M,3.46%
2/12/2020,39535.2,40080,40313.5,39457.4,886.11K,0.00%
2/13/2020,39223.9,39457.4,39690.9,38834.8,727.98K,-0.79%
2/14/2020,38912.6,38990.5,39379.6,38912.6,788.63K,-0.79%
2/17/2020,40080,39068.3,40080,38990.5,1.09M,3.00%
2/18/2020,40469.2,40391.3,40936.1,40080,1.11M,0.97%
2/19/2020,39924.4,40469.2,40547,39846.5,468.18K,-1.35%
2/20/2020,39924.4,40391.3,40469.2,39846.5,695.27K,0.00%
2/21/2020,38523.5,39924.4,39924.4,37939.8,3.29M,-3.51%
2/24/2020,36033.1,37511.8,37978.7,36033.1,1.36M,-6.46%
2/25/2020,37978.7,35021.4,37978.7,35021.4,1.11M,5.40%
2/26/2020,36577.9,37044.8,37589.6,36461.1,787.76K,-3.69%
2/27/2020,36655.7,36577.9,37122.7,36149.8,908.91K,0.21%
2/28/2020,35410.5,35799.6,36110.9,35060.3,1.22M,-3.40%
3/2/2020,35138.1,35721.8,35721.8,35021.4,714.74K,-0.77%
3/3/2020,36500.1,36422.2,37161.6,35566.2,1.28M,3.88%
3/4/2020,35916.4,36577.9,36577.9,35721.8,828.01K,-1.60%
3/5/2020,36305.5,36227.7,36772.5,36188.8,1.10M,1.08%
3/6/2020,36461.1,35410.5,36694.6,35410.5,699.27K,0.43%
3/9/2020,33931.8,34009.7,34787.9,33931.8,1.19M,-6.94%
3/10/2020,32997.9,33075.7,34243.1,32141.8,1.72M,-2.75%
3/11/2020,30702.1,33854,33854,30702.1,1.91M,-6.96%
3/12/2020,28561.9,28600.8,29340.1,28561.9,1.93M,-6.97%
3/13/2020,27238.9,26577.3,28561.9,26577.3,2.93M,-4.63%
3/16/2020,25526.7,27238.9,27978.2,25332.1,2.76M,-6.29%
3/17/2020,26304.9,23814.5,26382.8,23814.5,2.23M,3.05%
3/18/2020,26888.6,26460.6,27628,26421.7,2.19M,2.22%
3/19/2020,25993.6,26421.7,26616.2,25487.8,1.14M,-3.33%
3/20/2020,25760.2,26149.3,26499.5,25604.5,970.09K,-0.90%
3/23/2020,23970.2,24125.8,24826.3,23970.2,3.43M,-6.95%
3/24/2020,24592.8,24125.8,24865.2,23892.4,1.54M,2.60%
3/25/2020,25838,25993.6,26032.6,25526.7,2.03M,5.06%
3/26/2020,25915.8,25682.3,26616.2,25020.8,1.44M,0.30%
3/27/2020,25682.3,25760.2,26266,25215.4,1.42M,-0.90%
3/30/2020,24048,24125.8,24826.3,23892.4,1.72M,-6.36%
3/31/2020,24009.1,24904.1,25020.8,22958.5,1.28M,-0.16%
4/1/2020,24981.9,24048,25682.3,23970.2,1.50M,4.05%
4/3/2020,26694.1,25371,26694.1,25371,1.95M,6.85%
4/6/2020,28561.9,27783.6,28561.9,27316.7,2.37M,7.00%
4/7/2020,28795.4,29184.5,29340.1,28017.1,2.26M,0.82%
4/8/2020,29534.7,27861.5,29573.6,27316.7,1.83M,2.57%
4/9/2020,29340.1,29534.7,30040.6,29301.2,1.70M,-0.66%
4/10/2020,28717.5,29028.8,29418,28561.9,1.51M,-2.12%
4/13/2020,28912.1,28561.9,29340.1,28484.1,1.33M,0.68%
4/14/2020,28406.2,28834.3,29223.4,27861.5,1.53M,-1.75%
4/15/2020,29028.8,28561.9,29340.1,28561.9,1.39M,2.19%
4/16/2020,29028.8,28951,29028.8,28600.8,1.52M,0.00%
4/17/2020,29106.7,29456.9,29729.3,28951,1.45M,0.27%
4/20/2020,28873.2,29495.8,29573.6,28756.4,1.73M,-0.80%
4/21/2020,27005.4,28017.1,28639.7,27005.4,2.82M,-6.47%
4/22/2020,28172.8,25760.2,28834.3,25760.2,1.78M,4.32%
4/23/2020,28172.8,28795.4,28951,28094.9,993.50K,0.00%
4/24/2020,28017.1,28367.3,28367.3,27472.3,745.70K,-0.55%
4/27/2020,27316.7,28172.8,28328.4,27316.7,1.52M,-2.50%
4/28/2020,27355.6,27316.7,27861.5,26849.7,741.40K,0.14%
4/29/2020,27705.8,27238.9,27939.3,27238.9,748.95K,1.28%
5/4/2020,27472.3,27705.8,28328.4,27316.7,824.59K,-0.84%
5/5/2020,27472.3,27472.3,27861.5,27394.5,537.86K,0.00%
5/6/2020,28017.1,27589.1,28017.1,27472.3,929.84K,1.98%
5/7/2020,29223.4,28250.6,29262.3,28250.6,3.18M,4.31%
5/8/2020,29573.6,29534.7,30585.3,29223.4,3.22M,1.20%
5/11/2020,29962.7,29962.7,30351.9,29534.7,1.52M,1.32%
5/12/2020,30001.6,29807.1,30079.5,29534.7,2.07M,0.13%
5/13/2020,30818.8,29807.1,30974.5,29418,3.43M,2.72%
5/14/2020,30896.6,30351.9,31519.2,30351.9,2.51M,0.25%
5/15/2020,30040.6,30974.5,31207.9,29884.9,2.40M,-2.77%
5/18/2020,30274,29923.8,30274,29573.6,2.34M,0.78%
5/19/2020,30429.7,31052.3,31052.3,30274,2.12M,0.51%
5/20/2020,30468.6,30351.9,30585.3,29962.7,1.13M,0.13%
5/21/2020,30896.6,30741,31246.9,30702.1,3.11M,1.40%
5/22/2020,30585.3,30896.6,31130.1,30585.3,1.43M,-1.01%
5/25/2020,30857.7,30585.3,30974.5,30351.9,1.12M,0.89%
5/26/2020,32686.6,30935.6,32686.6,30935.6,3.72M,5.93%
5/27/2020,30974.5,33270.3,33270.3,30974.5,2.88M,-5.24%
5/28/2020,31674.9,31130.1,31869.5,30974.5,2.41M,2.26%
5/29/2020,31207.9,31441.4,31519.2,30974.5,2.10M,-1.47%
6/1/2020,32258.6,31363.6,32336.4,31324.7,1.39M,3.37%
6/2/2020,31558.2,32297.5,32608.8,31519.2,1.88M,-2.17%
6/3/2020,31908.4,31830.5,32064,31519.2,1.13M,1.11%
6/4/2020,32531,32064,32920.1,31986.2,2.53M,1.95%
6/5/2020,32764.4,32531,32842.3,32102.9,1.53M,0.72%
6/8/2020,34243.1,33231.4,34243.1,33075.7,3.13M,4.51%
6/9/2020,33737.3,34321,34321,33698.4,1.41M,-1.48%
6/10/2020,33854,33542.7,34321,33075.7,1.63M,0.35%
6/11/2020,31519.2,33854,34009.7,31519.2,3.00M,-6.90%
6/12/2020,33075.7,30741,33075.7,30741,2.41M,4.94%
6/15/2020,31052.3,32920.1,32920.1,31052.3,1.89M,-6.12%
6/16/2020,31674.9,32297.5,32375.3,31519.2,1.21M,2.01%
6/17/2020,31363.6,31674.9,31986.2,31013.4,1.03M,-0.98%
6/18/2020,31519.2,31363.6,31597.1,31130.1,791.70K,0.50%
6/19/2020,32258.6,32064,32258.6,31674.9,906.10K,2.35%
6/22/2020,32141.8,32297.5,32569.9,31752.7,783.40K,-0.36%
6/23/2020,31674.9,31947.3,32180.8,31519.2,1.40M,-1.45%
6/24/2020,31363.6,31674.9,32064,31285.8,870.40K,-0.98%
6/25/2020,31130.1,31130.1,31324.7,30974.5,995.90K,-0.74%
6/26/2020,31052.3,31830.5,31830.5,30896.6,902.20K,-0.25%
6/29/2020,29962.7,30585.3,30741,29884.9,1.68M,-3.51%
6/30/2020,29495.8,30351.9,30390.8,29418,1.08M,-1.56%
7/1/2020,30507.5,29495.8,30663.2,29495.8,967.60K,3.43%
7/2/2020,30351.9,30702.1,30702.1,30118.4,630.70K,-0.51%
7/3/2020,30429.7,30546.4,30585.3,30196.2,688.40K,0.26%
7/6/2020,31207.9,30663.2,31285.8,30429.7,952.90K,2.56%
7/7/2020,31597.1,31441.4,31791.6,31324.7,1.38M,1.25%
7/8/2020,31558.2,31519.2,31674.9,31130.1,966.70K,-0.12%
7/9/2020,32375.3,31558.2,32608.8,31558.2,1.93M,2.59%
7/10/2020,32297.5,32064,32414.2,31713.8,1.30M,-0.24%
7/13/2020,32141.8,32414.2,32569.9,31908.4,1.31M,-0.48%
7/14/2020,32102.9,31791.6,32141.8,31674.9,1.25M,-0.12%
7/15/2020,32180.8,32453.1,32453.1,32141.8,868.40K,0.24%
7/16/2020,32180.8,32180.8,32219.7,31908.4,595.30K,0.00%
7/17/2020,32375.3,32219.7,32569.9,32219.7,1.69M,0.60%
7/20/2020,31752.7,32453.1,32492.1,31752.7,1.05M,-1.92%
7/21/2020,31752.7,31908.4,31908.4,31402.5,471.10K,0.00%
7/22/2020,31130.1,31908.4,31908.4,30741,944.00K,-1.96%
7/23/2020,31013.4,31130.1,31480.3,30857.7,961.30K,-0.37%
7/24/2020,29729.3,31013.4,31013.4,29379,2.27M,-4.14%
7/27/2020,27666.9,28017.1,29418,27666.9,1.94M,-6.94%
7/28/2020,29456.9,28017.1,29456.9,28017.1,1.50M,6.47%
7/29/2020,28756.4,28639.7,28951,27861.5,912.70K,-2.38%
7/30/2020,28951,29184.5,29184.5,28017.1,528.10K,0.68%
7/31/2020,28523,28017.1,28989.9,28017.1,603.60K,-1.48%
8/3/2020,28951,28250.6,29067.7,28250.6,813.30K,1.50%
8/4/2020,29495.8,29573.6,29573.6,29184.5,621.30K,1.88%
8/5/2020,30157.3,29418,30351.9,29262.3,1.15M,2.24%
8/6/2020,29768.2,30079.5,30274,29729.3,751.20K,-1.29%
8/7/2020,29651.4,29768.2,30040.6,29534.7,669.20K,-0.39%
8/10/2020,29651.4,29923.8,30118.4,29651.4,672.60K,0.00%
8/11/2020,29962.7,29846,30040.6,29651.4,982.00K,1.05%
8/12/2020,30507.5,30040.6,30624.3,30040.6,1.21M,1.82%
8/13/2020,30857.7,30741,30896.6,30585.3,847.00K,1.15%
8/14/2020,30351.9,30624.3,30818.8,30196.2,1.24M,-1.64%
8/17/2020,30118.4,30274,30351.9,29923.8,793.60K,-0.77%
8/18/2020,29884.9,30351.9,30351.9,29884.9,834.20K,-0.78%
8/19/2020,30040.6,29884.9,30235.1,29884.9,435.60K,0.52%
8/20/2020,29768.2,30040.6,30235.1,29768.2,1.08M,-0.91%
8/21/2020,30313,29884.9,30546.4,29884.9,1.38M,1.83%
8/24/2020,30857.7,30741,31052.3,30507.5,1.18M,1.80%
8/25/2020,30741,31052.3,31130.1,30663.2,1.12M,-0.38%
8/26/2020,30624.3,30741,30741,30585.3,1.05M,-0.38%
8/27/2020,30429.7,30585.3,30663.2,30351.9,1.38M,-0.64%
8/28/2020,31558.2,30741,31908.4,30585.3,3.81M,3.71%
8/31/2020,31869.5,31597.1,32141.8,31558.2,2.52M,0.99%
9/1/2020,32219.7,31519.2,32219.7,31441.4,2.67M,1.10%
9/3/2020,32842.3,32297.5,32842.3,32064,3.35M,1.93%
9/4/2020,32764.4,32141.8,32920.1,32102.9,2.52M,-0.24%
9/7/2020,31597.1,32842.3,32842.3,31597.1,2.83M,-3.56%
9/8/2020,31791.6,31752.7,31908.4,31169,1.59M,0.62%
9/9/2020,31752.7,31285.8,31869.5,31207.9,1.01M,-0.12%
9/10/2020,31519.2,31986.2,32025.1,31519.2,1.07M,-0.74%
9/11/2020,31480.3,31519.2,31636,31324.7,972.50K,-0.12%
9/14/2020,31519.2,31558.2,31752.7,31480.3,1.17M,0.12%
9/15/2020,31713.8,31674.9,32064,31441.4,1.40M,0.62%
9/16/2020,31558.2,31830.5,31830.5,31480.3,687.10K,-0.49%
9/17/2020,31519.2,31674.9,31986.2,31363.6,1.91M,-0.12%
9/18/2020,31908.4,31597.1,31908.4,31519.2,1.76M,1.23%
9/21/2020,31752.7,32064,32297.5,31674.9,1.27M,-0.49%
9/22/2020,31674.9,31674.9,31830.5,31480.3,1.46M,-0.25%
9/23/2020,32219.7,31752.7,32608.8,31752.7,2.65M,1.72%
9/24/2020,31830.5,32064,32336.4,31752.7,1.92M,-1.21%
9/25/2020,31752.7,31908.4,31986.2,31558.2,1.68M,-0.24%
9/28/2020,32141.8,31947.3,32453.1,31752.7,2.46M,1.23%
9/29/2020,31636,32297.5,32647.7,31597.1,2.54M,-1.57%
9/30/2020,31752.7,31674.9,31830.5,31519.2,1.17M,0.37%
10/1/2020,31869.5,31752.7,32025.1,31752.7,1.46M,0.37%
10/2/2020,31636,31908.4,32258.6,29962.7,2.21M,-0.73%
10/5/2020,31441.4,31908.4,31908.4,31285.8,1.97M,-0.62%
10/6/2020,31480.3,31558.2,31752.7,31363.6,1.90M,0.12%
10/7/2020,31480.3,31441.4,31830.5,31363.6,1.48M,0.00%
10/8/2020,31441.4,31597.1,31636,30974.5,2.38M,-0.12%
10/9/2020,31402.5,31363.6,31519.2,31207.9,1.07M,-0.12%
10/12/2020,31869.5,32375.3,32647.7,31674.9,4.44M,1.49%
10/13/2020,32102.9,31908.4,32569.9,31597.1,2.49M,0.73%
10/14/2020,33387.1,32531,33426,32297.5,8.58M,4.00%
10/15/2020,32881.2,33815.1,33815.1,32842.3,3.72M,-1.52%
10/16/2020,32842.3,32881.2,33620.5,32531,3.03M,-0.12%
10/19/2020,32608.8,33036.8,33036.8,32453.1,3.38M,-0.71%
10/20/2020,32686.6,32297.5,33075.7,32297.5,2.42M,0.24%
10/21/2020,32959,32997.9,33854,32803.4,3.80M,0.83%
10/22/2020,33426,32920.1,33426,32608.8,2.18M,1.42%
10/23/2020,33309.2,33776.2,33776.2,33309.2,2.44M,-0.35%
10/26/2020,31908.4,33075.7,33464.9,31908.4,4.25M,-4.21%
10/27/2020,31674.9,31908.4,32297.5,31674.9,3.32M,-0.73%
10/28/2020,30585.3,31519.2,31674.9,30585.3,3.65M,-3.44%
10/29/2020,30079.5,30196.2,30741,29923.8,3.55M,-1.65%
10/30/2020,29962.7,30351.9,30507.5,29690.3,2.11M,-0.39%
11/2/2020,30274,29962.7,30429.7,29962.7,1.36M,1.04%
11/3/2020,30663.2,30351.9,30741,30351.9,1.30M,1.29%
11/4/2020,30935.6,30663.2,31207.9,30624.3,1.36M,0.89%
11/5/2020,30390.8,30935.6,30935.6,30390.8,1.61M,-1.76%
11/6/2020,30390.8,30702.1,30702.1,30235.1,813.30K,0.00%
11/9/2020,30546.4,30702.1,30702.1,30429.7,1.49M,0.51%
11/10/2020,30663.2,31013.4,31130.1,30663.2,1.71M,0.38%
11/11/2020,30663.2,30663.2,30857.7,30468.6,910.40K,0.00%
11/12/2020,30818.8,30741,30974.5,30663.2,1.42M,0.51%
11/13/2020,31363.6,30896.6,31363.6,30857.7,2.31M,1.77%
11/16/2020,31052.3,31402.5,31752.7,31052.3,2.44M,-0.99%
11/17/2020,31363.6,31130.1,31363.6,30935.6,1.83M,1.00%
11/18/2020,31169,31363.6,31402.5,31130.1,1.98M,-0.62%
11/19/2020,31441.4,31207.9,31752.7,31207.9,2.25M,0.87%
11/20/2020,32064,31674.9,32102.9,31674.9,3.17M,1.98%
11/23/2020,31986.2,32297.5,32297.5,31558.2,1.65M,-0.24%
11/24/2020,31674.9,31947.3,31986.2,31441.4,2.46M,-0.97%
11/25/2020,32141.8,31908.4,32258.6,31558.2,3.49M,1.47%
11/26/2020,33153.6,32141.8,33153.6,31908.4,5.48M,3.15%
11/27/2020,33036.8,33309.2,33348.1,32725.5,2.92M,-0.35%
11/30/2020,32453.1,33036.8,33075.7,32453.1,2.15M,-1.77%
12/1/2020,32453.1,31908.4,32531,31752.7,3.66M,0.00%
12/2/2020,32297.5,32492.1,32686.6,32219.7,2.31M,-0.48%
12/3/2020,32375.3,32336.4,32608.8,32219.7,2.31M,0.24%
12/4/2020,32414.2,32375.3,32920.1,32297.5,3.22M,0.12%
12/7/2020,33464.9,32686.6,33620.5,32569.9,5.18M,3.24%
12/8/2020,33231.4,33698.4,33698.4,33036.8,2.71M,-0.70%
12/9/2020,34087.5,33387.1,34243.1,33270.3,4.63M,2.58%
12/10/2020,34204.2,34087.5,34865.7,34009.7,4.82M,0.34%
12/11/2020,35644,34165.3,35644,33931.8,5.74M,4.21%
12/14/2020,36188.8,35916.4,36227.7,35682.9,3.69M,1.53%
12/15/2020,35877.5,35916.4,36577.9,35682.9,4.30M,-0.86%
12/16/2020,36889.2,35877.5,36928.1,35877.5,3.89M,2.82%
12/17/2020,36110.9,36422.2,37044.8,36110.9,4.90M,-2.11%
12/18/2020,36577.9,36344.4,36967,36110.9,3.06M,1.29%
12/21/2020,36928.1,37356.1,37356.1,36188.8,3.11M,0.96%
12/22/2020,36461.1,36928.1,36928.1,36266.6,3.44M,-1.26%
12/23/2020,36266.6,36577.9,36967,36110.9,2.65M,-0.53%
12/24/2020,35410.5,36266.6,36422.2,34165.3,3.94M,-2.36%
12/25/2020,36266.6,35410.5,36344.4,35021.4,1.97M,2.42%
12/28/2020,36928.1,36539,37356.1,36422.2,3.97M,1.82%
12/29/2020,37628.5,36811.4,37862,36811.4,3.81M,1.90%
12/30/2020,37395.1,37667.4,37978.7,37356.1,1.81M,-0.62%
12/31/2020,37909.5,37395,37909.5,37197.2,1.69M,1.38%
1/4/2021,38186.5,37790.8,38344.8,37790.8,2.51M,0.73%
1/5/2021,37909.5,37909.5,38067.8,37711.6,2.71M,-0.73%
1/6/2021,38621.8,38226,40046.3,37632.5,4.62M,1.88%
1/7/2021,38700.9,38621.8,39492.3,38384.3,2.11M,0.20%
1/8/2021,38384.3,39017.5,39017.5,38146.9,2.56M,-0.82%
1/11/2021,38186.5,38384.3,38463.5,37909.5,3.47M,-0.52%
1/12/2021,38582.2,38186.5,38780,37909.5,2.75M,1.04%
1/13/2021,38344.8,38621.8,38938.3,38305.2,2.08M,-0.62%
1/14/2021,38661.3,38384.3,38780,37988.6,2.40M,0.83%
1/15/2021,38661.3,39017.5,39175.8,38661.3,3.02M,0.00%
1/18/2021,38503,38700.9,38780,38463.5,2.12M,-0.41%
1/19/2021,35812.2,38463.5,38463.5,35812.2,3.40M,-6.99%
1/20/2021,36010,35812.2,36801.5,33635.8,2.90M,0.55%
1/21/2021,36801.5,36089.2,36801.5,35772.6,1.69M,2.20%
1/22/2021,35812.2,36801.5,36841,35693.5,2.78M,-2.69%
1/25/2021,35297.8,35614.3,35772.6,35139.5,1.73M,-1.44%
1/26/2021,33675.3,35099.9,35099.9,33081.7,2.31M,-4.60%
1/27/2021,32686,33675.3,34348,32132,2.64M,-2.94%
1/28/2021,30430.5,30865.7,31657.2,30430.5,3.39M,-6.90%
1/29/2021,31578,28887.2,32329.9,28887.2,2.53M,3.77%
2/1/2021,30944.9,31578,32448.6,30588.7,1.94M,-2.00%
2/2/2021,31142.7,30786.6,31617.6,30509.6,3.14M,0.64%
2/3/2021,32725.6,31736.3,32844.3,31419.7,2.33M,5.08%
2/4/2021,32844.3,32765.2,32923.5,32369.5,1.73M,0.36%
2/5/2021,33081.7,32844.3,33319.2,32686,1.61M,0.72%
2/8/2021,31736.3,33081.7,33240,30905.3,2.36M,-4.07%
2/9/2021,32290.3,32052.9,32606.9,31419.7,1.82M,1.75%
2/17/2021,33319.2,32329.9,33319.2,32329.9,1.81M,3.19%
2/18/2021,34348,33398.3,34427.2,33002.6,2.94M,3.09%
2/19/2021,34902,34031.5,35218.6,33912.8,2.55M,1.61%
2/22/2021,34625,34902,35218.6,34585.5,1.92M,-0.79%
2/23/2021,34822.9,34625,34902,34189.8,1.93M,0.57%
2/24/2021,34071,34743.8,34981.2,33714.9,2.06M,-2.16%
2/25/2021,33991.9,34150.2,34664.6,33398.3,2.18M,-0.23%
2/26/2021,34506.3,33873.2,34585.5,33477.5,1.74M,1.51%
3/1/2021,34902,34506.3,35139.5,34506.3,2.83M,1.15%
